Fecha,Concepto,Energia_Dia_kWh,Inc_Dia_Porc,Energia_Mes_kWh,Inc_Mes_Porc,Energia_Año_kWh,Inc_Año_Porc,Ultimos_365_Dias_kWh
2026/04/25,Generación Turbinas a Gas,"1,955,577.224",-1.366,"47,259,144.326",4.317,"189,113,485.860",1.045,"486,283,246.421"
2026/04/25,Generación Turbinas a Diesel,"4,438,800.007",-8.115,"117,623,332.544",3.922,"393,580,838.777",1.141,"722,521,528.387"
2026/04/25,Generación Motores Bunker,"9,395,784.526",2.124,"232,995,069.035",4.202,"872,550,102.124",1.089,"1,871,168,935.529"
2026/04/25,Generación de Otros Tipos,"347,332.099",98.232,"10,595,856.386",3.389,"40,348,794.397",0.868,"403,676,915.505"
2026/04/25,Total Generación,"99,143,509.945",-8.479,"2,617,491,091.874",3.937,"11,198,299,992.022",0.893,"34,323,353,173.140"
2026/04/25,Importación de Colombia,"151,187.385",0.710,"3,618,438.080",4.360,"136,174,643.850",0.111,"491,916,636.206"
2026/04/25,Importación de Perú,0.000,0.000,11.244,0.000,83.877,0.000,83.893
2026/04/25,Total Importación,"151,187.385",0.710,"3,618,449.324",4.360,"136,174,727.727",0.111,"491,916,720.099"
2026/04/25,Exportación a Colombia,"139,582.527",1.118,"3,020,939.387",4.844,"11,132,722.203",1.270,"119,523,991.921"
2026/04/25,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/25,Total Exportación,"139,582.527",1.118,"3,020,939.387",4.844,"11,132,722.203",1.270,"119,708,684.624"
2026/04/25,Demanda Distribución,"89,766,629.640",-8.278,"2,386,032,735.241",3.909,"10,413,471,318.753",0.870,"31,490,926,023.048"
2026/04/25,Total Pérdidas Transporte,"-354,631.462",-132.334,"-11,535,058.851",3.172,"-3,028,217.728",13.264,"929,789,334.533"
2026/04/26,Total Pérdidas Transporte,0.000,0.000,0.000,0.000,0.000,0.000,0.000
